,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,time_preiod,yr_mnth
8721,2012-01-04,01_springer,2012,1,5,0,3,1,Clear,0.82,2.27,41.0,13.0,0,14,14,01_early morning,2012-01
8722,2012-01-04,01_springer,2012,1,6,0,3,1,Clear,0.82,2.27,41.0,11.0,0,59,59,02_morning,2012-01
8723,2012-01-04,01_springer,2012,1,7,0,3,1,Clear,0.82,2.27,44.0,13.0,1,151,152,02_morning,2012-01
8724,2012-01-04,01_springer,2012,1,8,0,3,1,Clear,0.82,3.03,44.0,9.0,5,310,315,02_morning,2012-01
8725,2012-01-04,01_springer,2012,1,9,0,3,1,Clear,1.64,3.03,45.0,9.0,7,173,180,02_morning,2012-01
8726,2012-01-04,01_springer,2012,1,10,0,3,1,Clear,2.46,5.3,45.0,0.0,7,57,64,02_morning,2012-01
8727,2012-01-04,01_springer,2012,1,11,0,3,1,Mist,3.28,6.06,42.0,6.0,6,40,46,02_morning,2012-01
8728,2012-01-04,01_springer,2012,1,12,0,3,1,Mist,4.1,5.3,46.0,13.0,9,75,84,03_afternoon,2012-01
8729,2012-01-04,01_springer,2012,1,13,0,3,1,Mist,5.74,6.06,43.0,17.0,9,82,91,03_afternoon,2012-01
8730,2012-01-04,01_springer,2012,1,14,0,3,1,Mist,5.74,6.06,46.0,17.0,6,69,75,03_afternoon,2012-01
8731,2012-01-04,01_springer,2012,1,15,0,3,1,Mist,7.38,7.58,37.0,22.0,9,81,90,03_afternoon,2012-01
8732,2012-01-04,01_springer,2012,1,16,0,3,1,Mist,7.38,8.33,40.0,19.0,8,123,131,04_evening,2012-01
8733,2012-01-04,01_springer,2012,1,17,0,3,1,Mist,8.2,9.85,40.0,13.0,9,272,281,04_evening,2012-01
8734,2012-01-04,01_springer,2012,1,18,0,3,1,Mist,8.2,10.61,37.0,9.0,9,280,289,04_evening,2012-01
8735,2012-01-04,01_springer,2012,1,19,0,3,1,Mist,8.2,11.37,40.0,7.0,2,182,184,04_evening,2012-01
8736,2012-01-04,01_springer,2012,1,20,0,3,1,Mist,8.2,9.85,40.0,13.0,2,121,123,04_evening,2012-01
8737,2012-01-04,01_springer,2012,1,21,0,3,1,Mist,8.2,12.88,44.0,0.0,2,88,90,04_evening,2012-01
8738,2012-01-04,01_springer,2012,1,22,0,3,1,Mist,8.2,11.37,47.0,6.0,4,48,52,04_evening,2012-01
8739,2012-01-04,01_springer,2012,1,23,0,3,1,Mist,8.2,11.37,44.0,7.0,0,32,32,05_night,2012-01
8740,2012-01-05,01_springer,2012,1,0,0,4,1,Mist,9.02,11.37,47.0,13.0,1,13,14,01_early morning,2012-01
8741,2012-01-05,01_springer,2012,1,1,0,4,1,Clear,8.2,11.37,51.0,6.0,0,5,5,01_early morning,2012-01
8742,2012-01-05,01_springer,2012,1,2,0,4,1,Clear,8.2,11.37,51.0,6.0,0,4,4,01_early morning,2012-01
8743,2012-01-05,01_springer,2012,1,3,0,4,1,Clear,8.2,12.88,61.0,0.0,0,4,4,01_early morning,2012-01
8744,2012-01-05,01_springer,2012,1,4,0,4,1,Mist,8.2,11.37,59.0,6.0,0,5,5,01_early morning,2012-01
8745,2012-01-05,01_springer,2012,1,5,0,4,1,Mist,8.2,11.37,59.0,6.0,0,26,26,01_early morning,2012-01
8746,2012-01-05,01_springer,2012,1,6,0,4,1,Mist,8.2,10.61,75.0,9.0,0,78,78,02_morning,2012-01
8747,2012-01-05,01_springer,2012,1,7,0,4,1,Mist,8.2,11.37,69.0,6.0,3,212,215,02_morning,2012-01
8748,2012-01-05,01_springer,2012,1,8,0,4,1,Mist,8.2,12.88,75.0,0.0,11,377,388,02_morning,2012-01
8749,2012-01-05,01_springer,2012,1,9,0,4,1,Mist,9.02,13.63,69.0,0.0,7,220,227,02_morning,2012-01
8750,2012-01-05,01_springer,2012,1,10,0,4,1,Mist,9.84,12.88,52.0,6.0,5,81,86,02_morning,2012-01
8751,2012-01-05,01_springer,2012,1,11,0,4,1,Clear,12.3,16.66,49.0,0.0,6,78,84,02_morning,2012-01
8752,2012-01-05,01_springer,2012,1,12,0,4,1,Clear,12.3,14.39,49.0,17.0,6,114,120,03_afternoon,2012-01
8753,2012-01-05,01_springer,2012,1,13,0,4,1,Clear,13.94,15.15,42.0,20.0,6,112,118,03_afternoon,2012-01
8754,2012-01-05,01_springer,2012,1,14,0,4,1,Clear,13.94,15.91,39.0,19.0,13,104,117,03_afternoon,2012-01
8755,2012-01-05,01_springer,2012,1,15,0,4,1,Clear,14.76,16.66,34.0,19.0,6,113,119,03_afternoon,2012-01
8756,2012-01-05,01_springer,2012,1,16,0,4,1,Clear,14.76,16.66,34.0,19.0,19,178,197,04_evening,2012-01
8757,2012-01-05,01_springer,2012,1,17,0,4,1,Mist,14.76,17.42,34.0,13.0,19,393,412,04_evening,2012-01
8758,2012-01-05,01_springer,2012,1,18,0,4,1,Clear,13.94,16.66,36.0,11.0,9,374,383,04_evening,2012-01
8759,2012-01-05,01_springer,2012,1,19,0,4,1,Clear,13.94,17.42,34.0,6.0,10,255,265,04_evening,2012-01
8760,2012-01-05,01_springer,2012,1,20,0,4,1,Clear,12.3,16.66,49.0,0.0,5,172,177,04_evening,2012-01
8761,2012-01-05,01_springer,2012,1,21,0,4,1,Clear,10.66,13.63,60.0,9.0,9,88,97,04_evening,2012-01
8762,2012-01-05,01_springer,2012,1,22,0,4,1,Clear,10.66,12.88,60.0,11.0,1,70,71,04_evening,2012-01
8763,2012-01-05,01_springer,2012,1,23,0,4,1,Clear,9.84,12.88,70.0,7.0,4,56,60,05_night,2012-01
8764,2012-01-06,01_springer,2012,1,0,0,5,1,Clear,9.02,12.88,75.0,6.0,1,24,25,01_early morning,2012-01
8765,2012-01-06,01_springer,2012,1,1,0,5,1,Clear,9.02,13.63,75.0,0.0,2,6,8,01_early morning,2012-01
8766,2012-01-06,01_springer,2012,1,2,0,5,1,Clear,9.02,11.37,69.0,11.0,2,3,5,01_early morning,2012-01
8767,2012-01-06,01_springer,2012,1,3,0,5,1,Clear,9.02,12.12,69.0,7.0,1,3,4,01_early morning,2012-01
8768,2012-01-06,01_springer,2012,1,4,0,5,1,Clear,9.02,11.37,69.0,9.0,0,3,3,01_early morning,2012-01
8769,2012-01-06,01_springer,2012,1,5,0,5,1,Mist,8.2,10.61,80.0,9.0,0,13,13,01_early morning,2012-01
8770,2012-01-06,01_springer,2012,1,6,0,5,1,Mist,9.02,12.12,73.0,7.0,1,69,70,02_morning,2012-01
8771,2012-01-06,01_springer,2012,1,7,0,5,1,Mist,9.84,14.39,65.0,0.0,4,201,205,02_morning,2012-01
8772,2012-01-06,01_springer,2012,1,8,0,5,1,Clear,9.84,12.12,70.0,9.0,11,436,447,02_morning,2012-01
8773,2012-01-06,01_springer,2012,1,9,0,5,1,Clear,9.84,12.12,70.0,11.0,4,237,241,02_morning,2012-01
8774,2012-01-06,01_springer,2012,1,10,0,5,1,Clear,10.66,12.88,65.0,13.0,14,102,116,02_morning,2012-01
8775,2012-01-06,01_springer,2012,1,11,0,5,1,Clear,12.3,15.15,56.0,11.0,8,130,138,02_morning,2012-01
8776,2012-01-06,01_springer,2012,1,12,0,5,1,Clear,14.76,16.66,50.0,17.0,23,168,191,03_afternoon,2012-01
8777,2012-01-06,01_springer,2012,1,13,0,5,1,Clear,16.4,20.46,43.0,19.0,16,188,204,03_afternoon,2012-01
8778,2012-01-06,01_springer,2012,1,14,0,5,1,Clear,18.86,22.73,36.0,13.0,26,152,178,03_afternoon,2012-01
8779,2012-01-06,01_springer,2012,1,15,0,5,1,Clear,21.32,25.0,27.0,17.0,44,178,222,03_afternoon,2012-01
8780,2012-01-06,01_springer,2012,1,16,0,5,1,Clear,21.32,25.0,27.0,19.0,35,259,294,04_evening,2012-01
8781,2012-01-06,01_springer,2012,1,17,0,5,1,Clear,18.86,22.73,36.0,15.0,20,456,476,04_evening,2012-01
8782,2012-01-06,01_springer,2012,1,18,0,5,1,Clear,20.5,24.24,29.0,17.0,28,391,419,04_evening,2012-01
8783,2012-01-06,01_springer,2012,1,19,0,5,1,Clear,18.86,22.73,33.0,19.0,11,261,272,04_evening,2012-01
8784,2012-01-06,01_springer,2012,1,20,0,5,1,Clear,17.22,21.21,41.0,13.0,14,163,177,04_evening,2012-01
8785,2012-01-06,01_springer,2012,1,21,0,5,1,Clear,16.4,20.46,43.0,15.0,17,137,154,04_evening,2012-01
8786,2012-01-06,01_springer,2012,1,22,0,5,1,Clear,14.76,17.42,50.0,13.0,12,123,135,04_evening,2012-01
8787,2012-01-06,01_springer,2012,1,23,0,5,1,Clear,14.76,18.94,50.0,0.0,13,88,101,05_night,2012-01
8788,2012-01-07,01_springer,2012,1,0,0,6,0,Clear,14.76,17.42,50.0,11.0,2,77,79,01_early morning,2012-01
8789,2012-01-07,01_springer,2012,1,1,0,6,0,Clear,15.58,19.7,46.0,11.0,6,56,62,01_early morning,2012-01
8790,2012-01-07,01_springer,2012,1,2,0,6,0,Clear,14.76,18.18,50.0,7.0,2,36,38,01_early morning,2012-01
8791,2012-01-07,01_springer,2012,1,3,0,6,0,Clear,13.12,16.66,57.0,7.0,1,19,20,01_early morning,2012-01
8792,2012-01-07,01_springer,2012,1,4,0,6,0,Clear,13.12,16.66,57.0,6.0,1,9,10,01_early morning,2012-01
8793,2012-01-07,01_springer,2012,1,5,0,6,0,Clear,10.66,13.63,75.0,7.0,2,7,9,01_early morning,2012-01
8794,2012-01-07,01_springer,2012,1,6,0,6,0,Clear,10.66,13.63,75.0,7.0,0,7,7,02_morning,2012-01
8795,2012-01-07,01_springer,2012,1,7,0,6,0,Clear,9.02,11.37,87.0,13.0,0,20,20,02_morning,2012-01
8796,2012-01-07,01_springer,2012,1,8,0,6,0,Clear,9.84,12.88,75.0,7.0,0,64,64,02_morning,2012-01
8797,2012-01-07,01_springer,2012,1,9,0,6,0,Clear,9.02,11.37,80.0,9.0,14,116,130,02_morning,2012-01
8798,2012-01-07,01_springer,2012,1,10,0,6,0,Clear,11.48,15.15,75.0,6.0,43,160,203,02_morning,2012-01
8799,2012-01-07,01_springer,2012,1,11,0,6,0,Clear,13.94,15.91,57.0,15.0,74,250,324,02_morning,2012-01
8800,2012-01-07,01_springer,2012,1,12,0,6,0,Clear,16.4,20.46,43.0,15.0,100,276,376,03_afternoon,2012-01
8801,2012-01-07,01_springer,2012,1,13,0,6,0,Clear,18.04,21.97,44.0,13.0,149,296,445,03_afternoon,2012-01
8802,2012-01-07,01_springer,2012,1,14,0,6,0,Clear,20.5,24.24,42.0,19.0,156,356,512,03_afternoon,2012-01
8803,2012-01-07,01_springer,2012,1,15,0,6,0,Clear,23.78,27.27,37.0,20.0,132,317,449,03_afternoon,2012-01
8804,2012-01-07,01_springer,2012,1,16,0,6,0,Mist,22.96,26.52,37.0,19.0,133,268,401,04_evening,2012-01
8805,2012-01-07,01_springer,2012,1,17,0,6,0,Mist,22.14,25.76,43.0,9.0,87,235,322,04_evening,2012-01
8806,2012-01-07,01_springer,2012,1,18,0,6,0,Clear,22.14,25.76,45.0,9.0,49,248,297,04_evening,2012-01
8807,2012-01-07,01_springer,2012,1,19,0,6,0,Clear,21.32,25.0,42.0,7.0,44,171,215,04_evening,2012-01
8808,2012-01-07,01_springer,2012,1,20,0,6,0,Clear,20.5,24.24,39.0,17.0,21,149,170,04_evening,2012-01
8809,2012-01-07,01_springer,2012,1,21,0,6,0,Clear,18.04,21.97,44.0,15.0,22,118,140,04_evening,2012-01
8810,2012-01-07,01_springer,2012,1,22,0,6,0,Clear,18.04,21.97,38.0,17.0,16,93,109,04_evening,2012-01
8811,2012-01-07,01_springer,2012,1,23,0,6,0,Clear,17.22,21.21,38.0,15.0,16,103,119,05_night,2012-01
8812,2012-01-08,01_springer,2012,1,0,0,0,0,Clear,15.58,19.7,40.0,19.0,14,77,91,01_early morning,2012-01
8813,2012-01-08,01_springer,2012,1,1,0,0,0,Clear,13.94,16.66,42.0,13.0,10,62,72,01_early morning,2012-01
8814,2012-01-08,01_springer,2012,1,2,0,0,0,Clear,14.76,16.66,37.0,19.0,10,57,67,01_early morning,2012-01
8815,2012-01-08,01_springer,2012,1,3,0,0,0,Clear,13.94,16.66,42.0,9.0,6,26,32,01_early morning,2012-01
8816,2012-01-08,01_springer,2012,1,4,0,0,0,Clear,13.12,15.15,49.0,17.0,2,4,6,01_early morning,2012-01
8817,2012-01-08,01_springer,2012,1,5,0,0,0,Mist,13.12,16.66,49.0,7.0,0,2,2,01_early morning,2012-01
8818,2012-01-08,01_springer,2012,1,6,0,0,0,Mist,12.3,16.66,52.0,0.0,0,2,2,02_morning,2012-01
8819,2012-01-08,01_springer,2012,1,7,0,0,0,Mist,12.3,16.66,52.0,0.0,1,23,24,02_morning,2012-01
8820,2012-01-08,01_springer,2012,1,8,0,0,0,Clear,12.3,15.15,52.0,9.0,4,53,57,02_morning,2012-01
8821,2012-01-08,01_springer,2012,1,9,0,0,0,Clear,13.12,16.66,53.0,9.0,23,102,125,02_morning,2012-01
8822,2012-01-08,01_springer,2012,1,10,0,0,0,Clear,13.94,16.66,49.0,11.0,27,181,208,02_morning,2012-01
8823,2012-01-08,01_springer,2012,1,11,0,0,0,Clear,14.76,17.42,46.0,15.0,55,201,256,02_morning,2012-01
8824,2012-01-08,01_springer,2012,1,12,0,0,0,Clear,15.58,19.7,43.0,15.0,78,273,351,03_afternoon,2012-01
8825,2012-01-08,01_springer,2012,1,13,0,0,0,Clear,16.4,20.46,37.0,20.0,77,266,343,03_afternoon,2012-01
8826,2012-01-08,01_springer,2012,1,14,0,0,0,Clear,16.4,20.46,40.0,13.0,75,253,328,03_afternoon,2012-01
8827,2012-01-08,01_springer,2012,1,15,0,0,0,Clear,16.4,20.46,37.0,19.0,89,241,330,03_afternoon,2012-01
8828,2012-01-08,01_springer,2012,1,16,0,0,0,Clear,16.4,20.46,37.0,20.0,58,256,314,04_evening,2012-01
8829,2012-01-08,01_springer,2012,1,17,0,0,0,Clear,15.58,19.7,40.0,15.0,22,197,219,04_evening,2012-01
8830,2012-01-08,01_springer,2012,1,18,0,0,0,Clear,13.94,15.91,46.0,15.0,19,162,181,04_evening,2012-01
8831,2012-01-08,01_springer,2012,1,19,0,0,0,Clear,13.12,15.91,49.0,13.0,8,104,112,04_evening,2012-01
8832,2012-01-08,01_springer,2012,1,20,0,0,0,Clear,12.3,15.15,52.0,11.0,7,119,126,04_evening,2012-01
8833,2012-01-08,01_springer,2012,1,21,0,0,0,Clear,11.48,13.63,56.0,15.0,10,81,91,04_evening,2012-01
8834,2012-01-08,01_springer,2012,1,22,0,0,0,Clear,10.66,13.63,60.0,7.0,4,54,58,04_evening,2012-01
8835,2012-01-08,01_springer,2012,1,23,0,0,0,Clear,10.66,12.12,56.0,17.0,0,30,30,05_night,2012-01
8836,2012-01-09,01_springer,2012,1,0,0,1,1,Clear,9.84,11.37,60.0,15.0,3,12,15,01_early morning,2012-01
8837,2012-01-09,01_springer,2012,1,1,0,1,1,Clear,9.84,12.12,60.0,9.0,1,4,5,01_early morning,2012-01
8838,2012-01-09,01_springer,2012,1,2,0,1,1,Clear,9.84,12.12,56.0,9.0,2,3,5,01_early morning,2012-01
8839,2012-01-09,01_springer,2012,1,3,0,1,1,Clear,9.84,12.12,52.0,11.0,0,3,3,01_early morning,2012-01
8840,2012-01-09,01_springer,2012,1,4,0,1,1,Clear,9.02,12.12,64.0,7.0,0,4,4,01_early morning,2012-01
8841,2012-01-09,01_springer,2012,1,5,0,1,1,Mist,8.2,11.37,64.0,6.0,0,21,21,01_early morning,2012-01
8842,2012-01-09,01_springer,2012,1,6,0,1,1,Mist,9.02,11.37,60.0,9.0,3,85,88,02_morning,2012-01
8843,2012-01-09,01_springer,2012,1,7,0,1,1,Mist,9.02,12.12,60.0,7.0,1,239,240,02_morning,2012-01
8844,2012-01-09,01_springer,2012,1,8,0,1,1,Mist,9.02,12.88,55.0,6.0,13,407,420,02_morning,2012-01
8845,2012-01-09,01_springer,2012,1,9,0,1,1,Mist,9.02,13.63,64.0,0.0,9,188,197,02_morning,2012-01
8846,2012-01-09,01_springer,2012,1,10,0,1,1,Clear,9.84,14.39,60.0,0.0,13,95,108,02_morning,2012-01
8847,2012-01-09,01_springer,2012,1,11,0,1,1,Mist,10.66,14.39,56.0,6.0,6,82,88,02_morning,2012-01
8848,2012-01-09,01_springer,2012,1,12,0,1,1,Mist,10.66,13.63,56.0,7.0,10,93,103,03_afternoon,2012-01
8849,2012-01-09,01_springer,2012,1,13,0,1,1,Mist,10.66,13.63,56.0,7.0,3,77,80,03_afternoon,2012-01
8850,2012-01-09,01_springer,2012,1,14,0,1,1,Light Snow,9.02,11.37,75.0,11.0,5,45,50,03_afternoon,2012-01
8851,2012-01-09,01_springer,2012,1,15,0,1,1,Light Snow,9.02,11.37,75.0,11.0,5,64,69,03_afternoon,2012-01
8852,2012-01-09,01_springer,2012,1,16,0,1,1,Light Snow,9.02,12.88,87.0,6.0,3,46,49,04_evening,2012-01
8853,2012-01-09,01_springer,2012,1,17,0,1,1,Light Snow,9.02,13.63,87.0,0.0,5,147,152,04_evening,2012-01
8854,2012-01-09,01_springer,2012,1,18,0,1,1,Heavy Rain,8.2,11.37,86.0,6.0,6,158,164,04_evening,2012-01
8855,2012-01-09,01_springer,2012,1,19,0,1,1,Light Snow,8.2,11.37,93.0,6.0,3,187,190,04_evening,2012-01
8856,2012-01-09,01_springer,2012,1,20,0,1,1,Mist,8.2,11.37,86.0,6.0,5,127,132,04_evening,2012-01
8857,2012-01-09,01_springer,2012,1,21,0,1,1,Mist,8.2,12.88,93.0,0.0,1,78,79,04_evening,2012-01
8858,2012-01-09,01_springer,2012,1,22,0,1,1,Mist,8.2,11.37,92.0,7.0,8,54,62,04_evening,2012-01
8859,2012-01-09,01_springer,2012,1,23,0,1,1,Mist,9.02,12.12,87.0,7.0,1,51,52,05_night,2012-01
8860,2012-01-10,01_springer,2012,1,0,0,2,1,Mist,9.02,12.12,87.0,7.0,0,14,14,01_early morning,2012-01
8861,2012-01-10,01_springer,2012,1,1,0,2,1,Mist,9.02,12.12,93.0,7.0,2,3,5,01_early morning,2012-01
8862,2012-01-10,01_springer,2012,1,2,0,2,1,Mist,9.02,11.37,87.0,11.0,2,2,4,01_early morning,2012-01
8863,2012-01-10,01_springer,2012,1,4,0,2,1,Mist,8.2,10.61,86.0,11.0,0,4,4,01_early morning,2012-01
8864,2012-01-10,01_springer,2012,1,5,0,2,1,Clear,16.4,20.46,47.0,15.0,0,23,23,01_early morning,2012-01
8865,2012-01-10,01_springer,2012,1,6,0,2,1,Mist,7.38,9.09,93.0,13.0,0,79,79,02_morning,2012-01
8866,2012-01-10,01_springer,2012,1,7,0,2,1,Mist,7.38,9.85,93.0,11.0,3,219,222,02_morning,2012-01
8867,2012-01-10,01_springer,2012,1,8,0,2,1,Mist,7.38,9.85,93.0,11.0,6,465,471,02_morning,2012-01
8868,2012-01-10,01_springer,2012,1,9,0,2,1,Mist,7.38,9.85,93.0,11.0,11,184,195,02_morning,2012-01
8869,2012-01-10,01_springer,2012,1,10,0,2,1,Mist,7.38,9.85,93.0,11.0,3,80,83,02_morning,2012-01
8870,2012-01-10,01_springer,2012,1,11,0,2,1,Clear,17.22,21.21,38.0,20.0,8,93,101,02_morning,2012-01
8871,2012-01-10,01_springer,2012,1,12,0,2,1,Clear,17.22,21.21,38.0,20.0,13,127,140,03_afternoon,2012-01
8872,2012-01-10,01_springer,2012,1,13,0,2,1,Clear,17.22,21.21,38.0,20.0,15,163,178,03_afternoon,2012-01
8873,2012-01-10,01_springer,2012,1,14,0,2,1,Clear,17.22,21.21,38.0,20.0,10,96,106,03_afternoon,2012-01
8874,2012-01-10,01_springer,2012,1,15,0,2,1,Clear,17.22,21.21,38.0,20.0,17,119,136,03_afternoon,2012-01
8875,2012-01-10,01_springer,2012,1,16,0,2,1,Clear,17.22,21.21,38.0,24.0,15,225,240,04_evening,2012-01
8876,2012-01-10,01_springer,2012,1,17,0,2,1,Clear,17.22,21.21,38.0,17.0,14,446,460,04_evening,2012-01
8877,2012-01-10,01_springer,2012,1,18,0,2,1,Clear,16.4,20.46,40.0,7.0,13,372,385,04_evening,2012-01
8878,2012-01-10,01_springer,2012,1,19,0,2,1,Clear,15.58,19.7,46.0,7.0,11,270,281,04_evening,2012-01
8879,2012-01-10,01_springer,2012,1,20,0,2,1,Clear,13.94,17.42,53.0,7.0,10,190,200,04_evening,2012-01
8880,2012-01-10,01_springer,2012,1,21,0,2,1,Clear,13.12,16.66,66.0,6.0,7,109,116,04_evening,2012-01
8881,2012-01-10,01_springer,2012,1,22,0,2,1,Clear,12.3,15.15,70.0,6.0,10,104,114,04_evening,2012-01
8882,2012-01-10,01_springer,2012,1,23,0,2,1,Clear,10.66,13.63,81.0,7.0,3,38,41,05_night,2012-01
8883,2012-01-11,01_springer,2012,1,0,0,3,1,Clear,10.66,15.15,81.0,0.0,2,26,28,01_early morning,2012-01
8884,2012-01-11,01_springer,2012,1,1,0,3,1,Clear,9.84,12.88,87.0,6.0,1,6,7,01_early morning,2012-01
8885,2012-01-11,01_springer,2012,1,2,0,3,1,Clear,8.2,10.61,85.0,11.0,0,5,5,01_early morning,2012-01
8886,2012-01-11,01_springer,2012,1,3,0,3,1,Clear,9.02,13.63,80.0,0.0,0,4,4,01_early morning,2012-01
8887,2012-01-11,01_springer,2012,1,4,0,3,1,Clear,8.2,10.61,80.0,9.0,0,2,2,01_early morning,2012-01
8888,2012-01-11,01_springer,2012,1,5,0,3,1,Clear,8.2,10.61,80.0,9.0,0,22,22,01_early morning,2012-01
8889,2012-01-11,01_springer,2012,1,6,0,3,1,Clear,8.2,10.61,86.0,9.0,2,72,74,02_morning,2012-01
8890,2012-01-11,01_springer,2012,1,7,0,3,1,Clear,8.2,10.61,80.0,9.0,9,247,256,02_morning,2012-01
8891,2012-01-11,01_springer,2012,1,8,0,3,1,Clear,8.2,11.37,82.0,7.0,11,488,499,02_morning,2012-01
8892,2012-01-11,01_springer,2012,1,9,0,3,1,Mist,8.2,10.61,86.0,9.0,7,218,225,02_morning,2012-01
8893,2012-01-11,01_springer,2012,1,10,0,3,1,Mist,9.84,12.12,87.0,9.0,13,84,97,02_morning,2012-01
8894,2012-01-11,01_springer,2012,1,11,0,3,1,Mist,10.66,14.39,87.0,6.0,9,90,99,02_morning,2012-01
8895,2012-01-11,01_springer,2012,1,12,0,3,1,Light Snow,12.3,16.66,81.0,0.0,4,51,55,03_afternoon,2012-01
8896,2012-01-11,01_springer,2012,1,13,0,3,1,Light Snow,13.12,17.42,76.0,0.0,8,57,65,03_afternoon,2012-01
8897,2012-01-11,01_springer,2012,1,14,0,3,1,Light Snow,13.12,16.66,81.0,7.0,3,70,73,03_afternoon,2012-01
8898,2012-01-11,01_springer,2012,1,15,0,3,1,Mist,13.94,17.42,87.0,6.0,6,73,79,03_afternoon,2012-01
8899,2012-01-11,01_springer,2012,1,16,0,3,1,Mist,13.94,15.91,87.0,17.0,6,112,118,04_evening,2012-01
8900,2012-01-11,01_springer,2012,1,17,0,3,1,Light Snow,13.94,15.91,87.0,15.0,6,128,134,04_evening,2012-01
8901,2012-01-11,01_springer,2012,1,18,0,3,1,Light Snow,13.94,16.66,87.0,13.0,2,96,98,04_evening,2012-01
8902,2012-01-11,01_springer,2012,1,19,0,3,1,Light Snow,13.12,15.15,93.0,15.0,1,92,93,04_evening,2012-01
8903,2012-01-11,01_springer,2012,1,20,0,3,1,Light Snow,13.12,15.91,93.0,11.0,2,55,57,04_evening,2012-01
8904,2012-01-11,01_springer,2012,1,21,0,3,1,Light Snow,13.94,15.91,87.0,15.0,0,29,29,04_evening,2012-01
8905,2012-01-11,01_springer,2012,1,22,0,3,1,Light Snow,13.94,16.66,87.0,13.0,0,49,49,04_evening,2012-01
8906,2012-01-11,01_springer,2012,1,23,0,3,1,Light Snow,13.94,15.91,87.0,15.0,0,9,9,05_night,2012-01
8907,2012-01-12,01_springer,2012,1,0,0,4,1,Light Snow,13.94,16.66,93.0,13.0,0,3,3,01_early morning,2012-01
8908,2012-01-12,01_springer,2012,1,1,0,4,1,Light Snow,14.76,17.42,93.0,13.0,0,3,3,01_early morning,2012-01
8909,2012-01-12,01_springer,2012,1,2,0,4,1,Light Snow,14.76,17.42,93.0,17.0,1,1,2,01_early morning,2012-01
8910,2012-01-12,01_springer,2012,1,3,0,4,1,Light Snow,14.76,17.42,93.0,17.0,0,3,3,01_early morning,2012-01
8911,2012-01-12,01_springer,2012,1,4,0,4,1,Light Snow,14.76,17.42,93.0,13.0,0,2,2,01_early morning,2012-01
8912,2012-01-12,01_springer,2012,1,5,0,4,1,Light Snow,13.94,17.42,93.0,6.0,0,16,16,01_early morning,2012-01
8913,2012-01-12,01_springer,2012,1,6,0,4,1,Light Snow,14.76,17.42,93.0,9.0,1,88,89,02_morning,2012-01
8914,2012-01-12,01_springer,2012,1,7,0,4,1,Mist,13.94,15.91,87.0,19.0,2,218,220,02_morning,2012-01
8915,2012-01-12,01_springer,2012,1,8,0,4,1,Clear,13.12,15.91,81.0,13.0,11,497,508,02_morning,2012-01
8916,2012-01-12,01_springer,2012,1,9,0,4,1,Clear,13.12,16.66,81.0,7.0,10,220,230,02_morning,2012-01
8917,2012-01-12,01_springer,2012,1,10,0,4,1,Clear,13.94,17.42,81.0,7.0,6,84,90,02_morning,2012-01
8918,2012-01-12,01_springer,2012,1,11,0,4,1,Mist,13.94,17.42,81.0,7.0,18,101,119,02_morning,2012-01
8919,2012-01-12,01_springer,2012,1,12,0,4,1,Mist,13.94,17.42,81.0,7.0,14,130,144,03_afternoon,2012-01
8920,2012-01-12,01_springer,2012,1,13,0,4,1,Clear,17.22,21.21,77.0,11.0,13,170,183,03_afternoon,2012-01
8921,2012-01-12,01_springer,2012,1,14,0,4,1,Clear,17.22,21.21,77.0,11.0,24,132,156,03_afternoon,2012-01
8922,2012-01-12,01_springer,2012,1,15,0,4,1,Clear,18.04,21.97,72.0,9.0,32,156,188,03_afternoon,2012-01
8923,2012-01-12,01_springer,2012,1,16,0,4,1,Clear,18.86,22.73,67.0,13.0,33,248,281,04_evening,2012-01
8924,2012-01-12,01_springer,2012,1,17,0,4,1,Clear,18.86,22.73,63.0,11.0,23,472,495,04_evening,2012-01
8925,2012-01-12,01_springer,2012,1,18,0,4,1,Clear,18.04,21.97,67.0,13.0,22,399,421,04_evening,2012-01
8926,2012-01-12,01_springer,2012,1,19,0,4,1,Mist,17.22,21.21,71.0,11.0,17,313,330,04_evening,2012-01
8927,2012-01-12,01_springer,2012,1,20,0,4,1,Mist,17.22,21.21,71.0,13.0,11,229,240,04_evening,2012-01
8928,2012-01-12,01_springer,2012,1,21,0,4,1,Clear,18.04,21.97,67.0,9.0,12,162,174,04_evening,2012-01
8929,2012-01-12,01_springer,2012,1,22,0,4,1,Clear,15.58,19.7,76.0,20.0,12,121,133,04_evening,2012-01
8930,2012-01-12,01_springer,2012,1,23,0,4,1,Clear,16.4,20.46,76.0,22.0,7,60,67,05_night,2012-01
8931,2012-01-13,01_springer,2012,1,0,0,5,1,Mist,16.4,20.46,71.0,19.0,4,38,42,01_early morning,2012-01
8932,2012-01-13,01_springer,2012,1,1,0,5,1,Mist,15.58,19.7,76.0,20.0,0,12,12,01_early morning,2012-01
8933,2012-01-13,01_springer,2012,1,2,0,5,1,Clear,16.4,20.46,76.0,24.0,1,13,14,01_early morning,2012-01
8934,2012-01-13,01_springer,2012,1,3,0,5,1,Clear,14.76,16.66,87.0,17.0,3,4,7,01_early morning,2012-01
8935,2012-01-13,01_springer,2012,1,4,0,5,1,Light Snow,13.12,14.39,70.0,33.0,1,2,3,01_early morning,2012-01
